OK,PK,LN,SK,DT
832127,584533,768764,437072,499043
929259,210861,870008,728968,659764
866650,896929,337967,473017,568011
71464,234666,220082,916567,513274
240711,304680,660879,506414,829951
204655,632498,215677,374259,759674
724406,780645,377353,952393,400074
430171,537811,720461,255370,358223
426466,445587,279497,376849,93474
215079,151527,427064,928771,287076
238718,415777,995938,868694,960973
332515,327366,442587,853563,508444
960815,698541,440599,833964,87027
94128,32483,68962,353581,804846
954378,445302,207878,151173,365380
422341,478151,171443,872159,304992
659222,287055,829429,357252,82411
255172,445273,992169,126567,768175
641592,88655,309573,637481,18050
532419,877264,262497,607569,817141
384232,401226,830494,713882,524578
579878,661624,629228,670064,844530
145600,522557,115838,826023,857826
851974,921474,644829,930054,239544
690449,477872,486223,86394,596577
358547,911409,282752,562909,516448
405092,987401,556318,279806,581893
354033,431839,832793,246226,524975
537874,423801,354259,819729,400181
655668,863320,998364,80727,753667
896202,893947,387328,664939,930091
45306,447413,375953,36553,466885
868504,441716,609764,449045,593477
60516,818854,368462,484782,716561
739383,783858,439375,10629,411195
405285,824451,654796,936192,769630
557148,150821,844086,130968,505661
729062,442725,871437,559589,993522
758124,862681,90782,775601,690960
147696,845544,635087,333816,365620
450760,774861,694658,377422,324028
873474,595118,676884,721659,749190
891393,991140,39399,268214,673318
973756,229696,406731,456716,955589
761068,574018,562486,705335,42697
363737,838880,599368,485416,731272
674817,75669,39925,304448,862183
873786,274775,326742,417168,120777
127401,74946,496812,407623,967279
191193,801239,482790,234914,668576
288777,803299,396550,367935,458310
485738,618357,512800,837243,119991
646372,360209,315072,346146,783449
129038,776215,370943,606352,912230
68758,345133,645335,77766,723709
30706,688368,113587,744180,153074
289993,567098,512920,808142,516890
784857,824718,537520,442656,326601
365968,598907,928169,21881,670176
313165,588376,709607,47699,702113
318512,22151,302073,607900,615668
757404,904351,225107,753774,556392
930063,215339,262475,355449,737138
574309,995674,192805,350393,987309
732580,627092,713452,19964,918490
972460,597930,686603,788591,103940
167881,746232,458695,647692,468032
175118,129304,513173,842375,816199
