OK,PK,LN,SK,DT
268960,739233,718609,977674,206131
205908,955391,794817,179464,295647
915932,398649,418890,503554,339983
22472,546885,166153,509877,514511
96991,608369,462080,619164,766204
531390,817151,518705,458193,389108
560493,471973,862346,163350,962708
347007,870720,26371,679369,577717
827660,288803,271030,410890,653091
236039,146464,250227,362480,128045
815916,393841,176752,344867,658529
81363,15110,37920,109780,147364
992211,576020,345006,121855,682223
920279,96214,337394,861028,510921
673167,427986,614481,84784,762069
530062,232038,736415,645070,203087
923113,199249,483924,755221,398970
337963,539130,31449,675279,969349
884573,441679,84083,701606,760907
230439,177031,559930,546911,88818
12669,300373,553348,687193,452765
595187,119053,772427,28671,973458
182719,297634,378323,56910,86518
333036,931577,55129,358007,905525
413271,442754,707951,975875,959088
514157,358760,496942,25653,191497
417160,201288,821047,401535,27714
531599,890977,961925,441088,923022
223006,627476,642455,311517,197591
225967,945957,575420,854088,888983
813722,411013,425276,706807,832458
801049,48041,710148,151655,54275
882278,490397,260189,802392,28830
326795,202096,119505,655839,998622
211476,123063,637047,895034,471208
531028,635073,231533,213653,740653
95209,239946,735078,759566,650227
529555,974224,951925,986904,133722
422825,902391,373313,453783,844792
380716,672929,207926,681066,557872
414013,808264,945564,897065,80760
795122,565173,580392,516794,25176
769565,382558,506376,98573,401732
263358,830550,10277,189508,457919
719206,621769,59615,742689,911349
183626,322327,673873,59161,681971
158064,989022,362397,274008,708477
340602,696470,449659,805964,823274
633900,376980,340051,823552,418705
189572,619033,849356,176841,610893
634926,855065,312956,212197,249458
274269,215969,135570,867559,261049
959903,324566,529789,502603,269791
264023,986246,475122,945185,685640
856048,176734,14617,762323,466201
446150,154077,750996,175207,88239
905069,145074,660125,640984,372610
927753,255925,925243,711762,33489
937598,320280,271007,654760,838670
901078,422344,849154,906998,791679
803591,420145,226717,456095,265130
680714,250187,477323,209043,888410
56922,591708,754566,463290,895687
257143,207542,793200,737642,999863
446417,495651,663568,175150,311793
737395,201770,476574,35975,343207
920601,145477,95248,237246,244924
430731,914130,998224,313574,957570
