OK,PK,LN,SK,DT
970627,137775,691688,389824,528068
536756,376072,158336,141504,288810
773104,660544,469471,793347,257110
705566,212353,618940,573191,462517
672559,235067,879698,18483,359329
391272,589842,569998,422761,875724
908527,939170,692828,932477,770808
616219,349518,618147,433405,160285
301420,853268,146670,317843,848820
646178,711397,271893,702520,673052
557673,504794,658120,45925,50843
26758,547781,205843,221474,755853
397147,581753,467990,468607,667526
253334,800119,619712,907194,46293
879860,123530,318180,23826,368373
567199,634117,501478,995145,692015
634263,295051,353075,568616,510644
535889,98496,296312,59907,428429
563851,681231,877242,295137,628173
614623,621805,578398,894824,416089
887801,401823,978062,391222,15645
590950,879893,204523,830950,785764
634506,60853,509010,340157,423849
716960,584549,787529,339946,936751
63964,985487,167234,932653,594980
894906,677099,487138,967118,671814
922175,456559,37696,875012,424018
234021,439364,612141,685098,873261
299221,875742,198288,700904,858824
534745,700987,755071,443050,857113
650399,449201,452997,397492,325226
506597,265311,376446,188195,565925
246797,397831,730574,82189,787503
712131,101021,245380,779354,697541
188871,569661,660137,49245,867094
443624,707282,965288,441610,827948
564353,439618,224961,871406,463666
155989,552580,830329,404168,780288
308828,906145,302041,827589,668857
840211,340588,987819,496201,862648
848925,187779,259411,876702,429555
593486,557888,413869,687926,620724
637017,841680,176556,867694,542495
520866,483077,948053,242475,974832
245465,484370,509625,243339,665714
768307,335945,464911,680474,954488
996559,84820,932908,164991,995734
903382,77899,248509,375869,436348
919503,878132,231643,203005,912538
637678,257850,905542,807814,527910
911515,563940,554525,501657,741124
188030,820893,170416,986795,687544
572110,468501,581894,937524,665915
790969,678344,580530,527161,33952
281613,14275,79108,20703,90075
903815,309152,139180,433369,988120
955605,393196,440371,962360,794512
444942,802412,893912,121257,595065
835446,348221,383384,938216,686611
207809,72448,400773,501716,722344
590423,703952,971012,877658,397690
594195,892428,474399,507251,725900
422235,319779,508600,163734,448112
55039,295417,783679,539325,66465
795055,536298,879628,116557,656646
46341,481787,969931,872480,278996
318993,498496,323236,148687,772408
687543,863349,996007,865222,106031
