OK,PK,LN,SK,DT
366431,45091,403024,271189,750610
293296,523711,628385,928714,576435
203126,445609,796254,357703,631264
282200,658983,642112,11403,123446
417421,371158,388581,924634,648906
848836,220063,639142,823745,786310
156181,189188,444858,319092,959484
969176,342928,367358,342502,767379
929538,524071,864868,927533,76186
433931,473622,258814,610795,784715
861048,905419,454974,598860,862992
357445,41654,589936,305487,773562
701852,423514,732766,775522,343303
855801,396609,329396,270098,376961
798914,471389,220483,771331,476045
733440,692809,539800,366089,356779
429812,664167,954057,421506,605025
570349,677621,557156,320366,962841
953151,595283,901002,508842,868073
788967,481807,905145,551025,217318
179231,686131,120401,184783,266307
721456,701678,803846,948535,743589
774916,916758,674108,987447,153422
767994,624935,757128,426197,848224
489793,828526,365622,853497,202602
884055,501225,792962,831074,913409
898463,356803,583259,453861,464882
793748,257822,968913,851451,810629
778939,281720,959747,210616,936171
964519,114450,404641,756100,612882
924258,64150,499620,292144,213667
723693,723816,108328,387118,403357
534465,472408,664811,293620,29589
25671,941988,741377,384753,572112
872945,572127,889527,620941,62166
696084,408456,897156,848519,626048
363998,281346,408030,840497,515456
375555,81394,374701,417129,364174
251151,754921,252792,778291,766820
207327,800126,760100,97919,730803
593998,162666,364186,162817,293735
517546,287668,44512,276544,36975
992690,758347,720264,727447,202813
116409,424313,856553,957787,563539
762580,632837,76887,978837,642097
979361,224785,47553,438435,560629
727640,238834,887416,642565,440711
601929,929336,269360,528862,509681
216060,109240,295850,720890,915152
522695,607399,557443,590595,444869
988847,752329,19148,289414,762341
384363,411005,944509,78582,361386
620734,892425,256252,313638,13804
969680,303015,873946,780065,103355
702250,718086,550017,761867,659614
557534,248251,373312,740794,633920
463110,146033,335906,507900,971325
887805,328824,467718,349122,375278
734382,681667,381001,459201,745258
54703,624247,866354,792164,227108
110677,112082,598205,447122,263504
230027,985267,745196,931639,285590
963661,324194,54441,535443,115121
210332,891368,587962,872489,798958
176723,103485,107129,263466,152603
888941,931969,693283,754144,304114
307352,375564,496155,593202,969367
697424,649992,385601,318387,475923
