OK,PK,LN,SK,DT
745295,203668,331741,977980,264769
10902,639557,63911,634628,746680
643452,307399,358302,685297,801511
257548,203211,32386,321509,730723
59377,23758,464823,662293,304433
546732,998743,907932,977596,580720
970534,346303,624811,26555,256408
408089,91939,417766,895448,255094
146334,362722,152244,74669,322784
817732,699768,206604,987243,212300
829032,776590,101713,901043,455234
159249,381052,937295,148032,209828
740220,743046,854496,550251,672089
899130,514944,602756,99754,669825
951932,636175,949055,250400,892342
985616,493172,627323,995277,348262
531745,595866,715399,252971,75546
369609,123587,557441,392613,716068
964528,905427,315323,452853,762380
450773,904393,954296,791061,906672
444645,372285,855219,910807,897113
447437,747863,872728,224336,658774
341261,92626,520250,35508,605650
89951,534691,968291,866742,267068
36957,298530,122251,414415,370581
982234,336578,363264,258909,923052
196033,640611,651339,63585,587146
240523,249380,681030,610970,759758
31111,305032,998956,499624,694349
928635,725874,46708,831290,36880
803271,997146,768392,677820,190560
432131,579544,235991,373813,601940
174678,276941,647734,933175,56806
296546,622095,830210,133537,57255
122082,395600,564642,289069,63844
705635,985927,467949,318778,461824
136965,952944,676899,706152,761139
215119,681104,986450,939060,927543
669665,156767,152272,537388,400436
928472,208284,660998,592844,137745
829468,631727,939454,353511,162357
688302,966663,926196,679976,758445
40844,578562,219421,773153,772067
632428,965856,103688,923863,434663
41430,851294,323825,948212,241046
46549,341090,627469,994334,661861
536322,977906,979083,825421,238034
740623,729687,681595,207102,121872
429901,485439,770945,41313,633732
300935,220028,468095,615892,55932
595615,176833,683043,20692,159316
988661,297333,184018,90656,659364
477020,407358,563457,276259,850624
662027,568233,945000,475842,425130
64541,370393,740558,848649,375481
81729,926740,153964,920720,744926
128256,588899,864463,652274,113637
844594,62214,117291,358012,156035
416210,166787,867886,700342,838719
867437,471549,269337,78417,985831
202571,418232,891685,193527,463748
477961,345127,711009,700090,478081
794983,946044,808302,380287,230623
608307,111382,307640,359830,556317
429591,251333,348360,870964,721118
588449,435923,364357,429033,562875
429800,679438,673428,816892,901984
411336,718714,760730,55002,276569
