OK,PK,LN,SK,DT
983920,597819,591549,488982,506962
695173,64792,182552,835205,966401
928091,289905,550170,825765,678100
863328,356251,377830,610019,100185
260306,200067,605193,550205,342119
826487,435025,571401,351913,590796
555334,514678,427729,52622,936356
198987,857012,433140,484863,194272
188308,992109,676654,770189,664006
386592,929139,821122,544545,93295
796594,755411,232422,250736,332525
667841,525204,43331,563999,816881
393524,716091,891369,353769,674931
418224,504885,720752,492765,991387
230437,725432,768630,348377,997842
584391,813791,20550,35889,659793
363549,660139,882205,320169,421320
163806,782479,856968,40400,723917
998506,290710,685849,13785,963431
34019,944539,723942,13057,631325
974768,77702,597523,630612,803742
689478,730499,470784,248609,860523
925301,287235,913807,725513,264093
139864,63728,816954,538282,746396
452448,813881,94626,125434,688013
254693,203919,65984,712748,247340
260851,572483,569685,774950,770353
736827,809440,50824,603042,105257
805993,663250,412150,899237,539471
263366,135774,923897,536012,519021
923089,710739,466532,163941,69445
282550,43127,64746,356861,464526
528424,738114,187327,394775,526635
399974,314267,674385,86514,785194
236766,580072,172004,215055,203231
423107,739984,424205,455439,737374
277666,102440,779376,698991,502657
793811,337149,950302,560611,492011
22273,116109,743952,290655,704870
507630,971705,848460,671364,218090
532957,996842,664860,286486,157391
788155,126697,217899,957000,391650
966199,353428,167481,296217,358078
466531,990123,926194,864815,247938
928617,724508,173794,951549,169831
788571,690206,382670,991020,536181
747972,935721,935790,63787,869162
731239,857137,803224,722185,59085
392685,552496,583082,264441,13928
292333,459644,661969,78457,854481
721562,749421,620160,159778,461874
577914,294971,558678,395858,53635
453791,303810,154600,979984,280362
11297,188957,518763,925683,584225
117276,846102,302704,173055,257439
912982,655997,368943,11584,685721
796694,479039,549278,278240,169386
41413,205794,978703,480335,727192
37808,370078,976828,86612,764388
550096,19414,620814,839902,628440
17979,108315,243098,264236,49897
528419,781694,681037,703942,660816
542963,720915,243119,943055,969838
750113,603318,377373,691069,314542
586025,50581,171206,541623,464387
835835,682553,815936,859073,709053
114936,601884,58971,458714,546708
206009,261840,92216,395450,740690
