OK,PK,LN,SK,DT
852646,667360,352552,36069,847520
893770,414124,657671,176022,781513
148589,891327,212098,875347,136478
684114,101051,20762,980395,387889
450174,41948,529147,160286,154998
359686,555430,395331,420989,647284
755242,164735,952616,65086,237630
13790,673339,429569,358606,815083
122224,989967,271822,387394,513239
196674,632797,121464,844731,802489
593781,902896,955296,477672,458211
403199,476509,630130,622274,651390
335621,645066,795782,522294,464165
600253,27889,854718,512870,837285
502453,31277,689035,830632,987781
350781,921518,25789,234488,348824
911220,729055,963534,562609,262950
679862,315689,558984,503288,37103
43845,872335,181725,868619,198291
160869,306692,64610,394843,253898
282598,736480,608264,272552,995353
670801,580971,740093,282489,438966
856829,160217,228586,848289,626919
901669,391541,870815,24545,965566
660247,180346,458299,515349,469518
205003,701963,734724,237761,731644
581238,688461,975761,866315,155985
441832,948084,571500,678597,988547
730082,644020,269702,757929,394043
957926,240132,604804,695239,266086
795266,552254,554434,661558,11567
116965,300071,962568,915024,406558
85282,926273,372468,532305,557532
957006,893488,980195,922864,332521
951888,968483,775247,444584,102759
158070,160108,619707,811105,527770
672466,910183,947787,557592,386600
246211,748093,257313,794023,612230
357393,293266,464694,677033,587689
560227,314421,509663,945390,130965
375174,689429,238419,186584,86131
312074,525454,875583,202584,341177
983307,704311,453466,290411,707384
773050,51498,501263,983706,410304
666770,430063,271500,120530,366110
169429,290803,517693,930457,195982
506165,525163,179587,946907,381451
464708,902341,52423,579108,436521
964625,459966,58916,66946,707061
229779,837034,557992,674495,401380
344420,318304,268346,957544,877298
191482,758415,700487,957217,631414
959970,856383,625286,632081,834822
877692,351104,550702,342566,337646
100433,795659,359745,312702,688489
821512,34323,94875,425501,275207
613286,575545,961617,776627,503025
955469,889712,665856,412776,143946
319208,181059,571403,163242,512177
935421,840036,256569,622581,26430
692551,223144,173099,945057,60728
538714,259048,320459,942522,747588
799010,825084,898423,155073,950565
695453,81004,272540,437039,125302
253343,396232,278477,196423,102723
325645,840022,811821,484103,448547
33962,966315,509850,430757,122218
869816,35271,902572,574790,652084
