OK,PK,LN,SK,DT
198563,50338,919837,350885,970066
42685,850520,119295,284337,179614
940408,604722,670864,211748,371596
466549,992434,553742,21228,975558
324811,479182,38091,615175,787890
928135,361964,418401,675879,572249
882749,318894,329502,599671,456200
18293,594089,608951,339976,30448
988232,684755,349159,42283,883968
596236,904027,254179,899715,988432
917312,620839,377768,258221,283589
415688,666048,525910,420134,250521
801325,324403,449241,349238,685946
78715,695556,221267,717640,105171
777265,932913,689095,568977,355504
943444,103765,47734,977986,194877
515526,276252,590881,442083,610789
57545,436076,897533,836432,329370
275714,630741,73837,409673,162573
755406,329843,861969,845746,449718
252013,771624,78372,102088,127221
158375,97002,36419,142279,420454
124756,491076,963958,443391,846888
90492,165930,17230,640072,536867
930308,825538,904941,873980,800337
459512,956494,550334,829265,105362
379909,477419,474057,733705,390754
207370,285868,355276,715407,385765
179006,453014,185549,165530,316515
825388,174958,224686,738110,78058
963902,234934,972331,105071,508016
633819,88653,259125,575417,671805
417024,395088,43089,113698,345911
786215,953969,291468,232773,55676
687102,168647,136373,734276,20663
123483,483006,219937,21317,996685
696218,197147,893801,977442,348677
262028,162843,749567,881045,392672
810938,578376,521921,891815,642805
989269,63825,727225,508241,541304
159675,632783,589937,611677,281258
966260,439768,460983,846438,396383
769527,371244,161656,182725,793545
579850,279360,735327,350978,531397
333883,29515,961243,918155,496433
97346,545820,560993,212726,716411
96213,27205,269112,433956,424877
186123,834922,522503,916997,901494
42169,554853,415839,651340,481913
751227,70585,127656,969121,842530
369398,637985,332653,564556,437401
156507,555045,172212,838914,212203
790129,842886,473552,177109,964918
735410,180854,431377,818630,710000
51639,930240,293841,342456,130015
808561,75898,374890,571877,858442
528798,687880,343747,420143,848757
97001,402445,445377,607477,736198
627673,23945,453540,968075,377113
714384,283384,11066,492826,333919
688783,424611,864046,417206,43703
481374,880874,369191,287311,454674
106158,264816,203598,808633,829415
534016,779399,384033,577484,467114
473211,768602,538571,196376,300080
218828,735558,62398,197474,851941
121798,36567,914675,360984,264202
646639,735704,466264,955056,270804
