OK,PK,LN,SK,DT
23761,886278,549704,845045,363519
764430,347409,989404,375652,554570
269608,355248,715636,779923,378769
446451,542273,210926,456801,308831
468292,443367,867239,740882,91831
730544,507338,592868,731056,264413
403625,413810,279309,586051,929380
975097,708774,878263,961937,984996
401153,706933,239356,64648,969694
733290,288138,140073,923631,73227
230415,684100,773711,200080,144113
337248,696839,628733,723760,243010
70935,769950,999400,484324,348250
415406,924307,983718,15772,913918
825554,201620,449641,135641,648961
828729,738106,989640,573512,940238
998285,132919,105832,710787,656760
810665,859184,126462,262806,526928
277390,643520,789063,471705,341583
35996,125360,449742,881662,226428
71859,256053,878742,444592,297744
896586,644176,893085,20963,683555
464687,933507,581427,436746,651461
549934,965307,301358,840210,403212
50688,117924,392140,571249,931148
572149,677245,576198,314619,337395
145674,781398,615056,16600,219228
46235,180858,758162,230845,596872
216561,819949,913188,707604,443999
560985,698407,849890,27608,444457
392360,874118,471847,72954,156918
147814,505283,63482,667514,178326
202955,293884,941565,465101,182913
291794,196888,638814,664041,658334
750987,252278,657949,297679,223449
986515,44704,863306,649783,786361
954991,845500,293588,403933,713578
762464,482865,517711,199997,528069
919331,967308,182095,868196,72237
974796,81561,749316,791447,454111
418867,814536,920851,329454,732083
865171,613367,352687,120109,226741
796660,910867,552137,264734,959220
15906,506893,598721,547821,182355
225237,550409,770518,502526,618221
25598,903508,51096,754255,333695
631715,655761,241441,703255,226747
346218,201785,507193,412291,181058
546163,624969,944819,497066,429952
327039,541776,582261,571261,628170
494081,217021,908621,128776,82819
266204,249627,885653,767987,626875
306033,261821,320216,610476,112075
773392,493659,461413,889843,968485
862945,75988,995416,153995,804578
671275,333344,181967,384218,200368
711930,402386,15044,468757,646778
695540,246255,590662,553933,821333
820440,744851,846193,874999,769473
388628,942660,47300,145013,850216
962369,640286,642992,806438,686060
883975,75036,687632,89375,234024
260551,746054,339404,796923,687519
606089,708716,375591,246078,96157
42469,134575,647251,379785,208339
994305,819590,85697,289311,582666
544227,964994,162291,280304,453677
197939,313078,59633,95255,931264
