OK,PK,LN,SK,DT
659823,69034,615625,959773,34909
306232,168791,708789,965801,997548
415473,861181,992722,153889,117723
957711,827891,933811,124024,583987
755217,815590,819857,348134,765413
160787,168721,796923,701728,282263
66397,817907,392436,604483,435582
195333,421567,783812,307866,923824
357531,149205,811339,847653,338399
993835,818815,534698,992404,248615
849839,727744,488106,765414,845171
605265,638660,23903,716520,921185
355559,809477,564109,765272,136802
158610,160832,499102,775671,138123
696999,925604,430344,568114,330741
791764,63007,918594,425134,878765
724963,500459,888132,651829,817637
146089,984452,502432,525311,225175
474139,18764,893158,42571,525611
305554,232422,715421,168406,167003
767860,750414,831444,182706,384670
769035,137081,854932,852534,590485
878142,32394,984643,273092,600380
873148,34993,442173,668379,46074
631179,948265,106367,950531,143396
15614,353515,256657,742445,165317
20790,543303,423049,622935,929783
496135,975805,733999,508404,162374
586786,288345,107430,990077,166220
853334,210287,564584,918236,196806
777240,35338,137141,116199,296328
307666,811698,582287,757003,485707
173990,488134,607342,696585,983345
342482,613950,218967,49465,524527
462877,262267,815474,932931,657607
845611,986196,57637,241009,223909
585851,732681,912588,317771,115324
705258,177244,568935,969378,553249
994832,810833,360210,174055,346208
12996,681162,830209,212526,465696
624629,184288,596651,289505,379532
322883,219435,348119,832550,223118
596188,652083,181385,985064,206008
178898,835184,866636,895496,310061
53076,628345,148982,735945,154102
28454,430423,228310,377755,710030
807048,58236,533111,536263,364701
985424,289568,698527,969109,216501
91717,863313,691292,176806,24259
732940,222982,493676,16807,451766
871159,176173,534295,467760,55693
520633,397323,978850,91589,714379
770608,412534,30468,610568,452303
521989,396347,791027,160594,390318
415980,11460,304418,203202,176355
585606,836483,487045,959880,795329
331747,866624,341051,157516,760353
39382,733138,623078,64884,714479
556786,835434,146045,813262,135072
70876,941401,106682,829196,809688
811244,929174,89556,931747,785042
834387,476145,935929,542967,980889
474369,542349,287781,606164,658994
808436,582671,316557,175671,696128
501468,415150,628081,89171,469721
88022,617679,37599,381487,780830
501601,821260,563936,97718,974270
913522,125189,96112,425891,421061
